Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/4           std::_Tuple_impl<0ul, rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream>*, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> > >::_Tuple_impl<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream>*<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> > >&, void>(rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream>*<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> > >&, (void&&)...) [1508]
                0.00    0.00       1/4           std::tuple<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream>*, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> > >::tuple<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> >, void>(rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> >&&) [1628]
[1029]   0.0    0.00    0.00       4         std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> >&& std::forward<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> > >(std::remove_reference<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueBufBitstream> > >::type&) [1029]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> >, true>::_Head_base<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >(std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> >&&) [1461]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >::_Tuple_impl<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> ><>, void>(std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> ><>&&, (void&&)...) [1532]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream>*, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >::_Tuple_impl<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream>*<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >&, void>(rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream>*<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >&, (void&&)...) [1509]
                0.00    0.00       1/4           std::tuple<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream>*, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >::tuple<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> >, void>(rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> >&&) [1634]
[1030]   0.0    0.00    0.00       4         std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> >&& std::forward<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >(std::remove_reference<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFifoBitstream> > >::type&) [1030]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >, true>::_Head_base<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> > >(std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >&&) [1463]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> > >::_Tuple_impl<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> ><>, void>(std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> ><>&&, (void&&)...) [1533]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream>*, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> > >::_Tuple_impl<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >, void>(rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >&&) [1522]
                0.00    0.00       1/4           std::tuple<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream>*, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> > >::tuple<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >, void>(rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream>*&, std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >&&) [1635]
[1031]   0.0    0.00    0.00       4         std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> >&& std::forward<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> > >(std::remove_reference<std::default_delete<rf::LuaBinder::class_chain<rf::LuaGlueFileBitstream> > >::type&) [1031]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<rf::LuaBinder>, true>::_Head_base<std::default_delete<rf::LuaBinder> >(std::default_delete<rf::LuaBinder>&&) [1465]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<rf::LuaBinder> >::_Tuple_impl<std::default_delete<rf::LuaBinder><>, void>(std::default_delete<rf::LuaBinder><>&&, (void&&)...) [1535]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, rf::LuaBinder*, std::default_delete<rf::LuaBinder> >::_Tuple_impl<rf::LuaBinder*&, std::default_delete<rf::LuaBinder>, void>(rf::LuaBinder*&, std::default_delete<rf::LuaBinder>&&) [1523]
                0.00    0.00       1/4           std::tuple<rf::LuaBinder*, std::default_delete<rf::LuaBinder> >::tuple<rf::LuaBinder*&, std::default_delete<rf::LuaBinder>, void>(rf::LuaBinder*&, std::default_delete<rf::LuaBinder>&&) [1629]
[1032]   0.0    0.00    0.00       4         std::default_delete<rf::LuaBinder>&& std::forward<std::default_delete<rf::LuaBinder> >(std::remove_reference<std::default_delete<rf::LuaBinder> >::type&) [1032]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >, true>::_Head_base<std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >(std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >&&) [1469]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >::_Tuple_impl<std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >, , void>(std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >&&) [1542]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > >*, std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >::_Tuple_impl<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > >*<std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >&, void>(std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > >*<std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >&, (void&&)...) [1514]
                0.00    0.00       1/4           std::tuple<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > >*, std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >::tuple<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > >*&, std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >, void>(std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > >*&, std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >&&) [1631]
[1033]   0.0    0.00    0.00       4         std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > >&& std::forward<std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >(std::remove_reference<std::default_delete<std::vector<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::allocator<std::pair<long, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > > > > >::type&) [1033]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<std::vector<bool, std::allocator<bool> > >, true>::_Head_base<std::default_delete<std::vector<bool, std::allocator<bool> > > >(std::default_delete<std::vector<bool, std::allocator<bool> > >&&) [1470]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<std::vector<bool, std::allocator<bool> > > >::_Tuple_impl<std::default_delete<std::vector<bool, std::allocator<bool> > >, , void>(std::default_delete<std::vector<bool, std::allocator<bool> > >&&) [1543]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, std::vector<bool, std::allocator<bool> >*, std::default_delete<std::vector<bool, std::allocator<bool> > > >::_Tuple_impl<std::vector<bool, std::allocator<bool> >*&, std::default_delete<std::vector<bool, std::allocator<bool> > >, void>(std::vector<bool, std::allocator<bool> >*&, std::default_delete<std::vector<bool, std::allocator<bool> > >&&) [1525]
                0.00    0.00       1/4           std::tuple<std::vector<bool, std::allocator<bool> >*, std::default_delete<std::vector<bool, std::allocator<bool> > > >::tuple<std::vector<bool, std::allocator<bool> >*&, std::default_delete<std::vector<bool, std::allocator<bool> > >, void>(std::vector<bool, std::allocator<bool> >*&, std::default_delete<std::vector<bool, std::allocator<bool> > >&&) [1637]
[1034]   0.0    0.00    0.00       4         std::default_delete<std::vector<bool, std::allocator<bool> > >&& std::forward<std::default_delete<std::vector<bool, std::allocator<bool> > > >(std::remove_reference<std::default_delete<std::vector<bool, std::allocator<bool> > > >::type&) [1034]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >&) [1036]
[1035]   0.0    0.00    0.00       4         void std::_Destroy<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*>(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*) [1035]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*>(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*) [994]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_default_append(unsigned long) [1642]
                0.00    0.00       1/4           std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::operator=(std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > const&) [1268]
                0.00    0.00       2/4           std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::~vector() [1267]
[1036]   0.0    0.00    0.00       4         void std::_Destroy<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >&) [1036]
                0.00    0.00       4/4           void std::_Destroy<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*>(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*) [1035]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&) [1038]
[1037]   0.0    0.00    0.00       4         void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [1037]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [995]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [1274]
                0.00    0.00       2/4           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_emplace_back_aux<unsigned long const&>(unsigned long const&) [1269]
[1038]   0.0    0.00    0.00       4         void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&) [1038]
                0.00    0.00       4/4           void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [1037]
-----------------------------------------------
                0.00    0.00       3/3           rf::LuaBinder::invoker<void (rf::LuaGlueBitstream::*)(bool), rf::LuaBinder::intetgral_sequence<unsigned long, 2ul>, void>::apply(lua_State*) [886]
[1039]   0.0    0.00    0.00       3         rf::LuaGlueBitstream::little_endian(bool) [1039]
-----------------------------------------------
                0.00    0.00       1/3           rf::LuaGlueFileBitstream::open(std::string const&, std::string const&) [1324]
                0.00    0.00       2/3           rf::LuaGlueFifoBitstream::reserve(int) [1099]
[1040]   0.0    0.00    0.00       3         rf::LuaGlueBitstream::assign(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&, int) [1040]
                0.00    0.00       3/6           std::remove_reference<std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&>::type&& std::move<std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&>(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [929]
                0.00    0.00       3/3           rf::Bitstream::assign(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&, int) [1043]
-----------------------------------------------
                0.00    0.00       1/3           rf::LuaGlueFileBitstream::LuaGlueFileBitstream(std::string const&, std::string const&) [1325]
                0.00    0.00       2/3           rf::LuaGlueFifoBitstream::LuaGlueFifoBitstream(int) [1100]
[1041]   0.0    0.00    0.00       3         rf::LuaGlueBitstream::LuaGlueBitstream() [1041]
                0.00    0.00       3/3           rf::Bitstream::Bitstream() [1044]
-----------------------------------------------
                0.00    0.00       1/3           rf::LuaGlueFileBitstream::~LuaGlueFileBitstream() [1326]
                0.00    0.00       2/3           rf::LuaGlueFifoBitstream::~LuaGlueFifoBitstream() [1101]
[1042]   0.0    0.00    0.00       3         rf::LuaGlueBitstream::~LuaGlueBitstream() [1042]
                0.00    0.00       3/3           rf::Bitstream::~Bitstream() [1045]
-----------------------------------------------
                0.00    0.00       3/3           rf::LuaGlueBitstream::assign(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&, int) [1040]
[1043]   0.0    0.00    0.00       3         rf::Bitstream::assign(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&, int) [1043]
                0.00    0.00       3/6           std::remove_reference<std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&>::type&& std::move<std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&>(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [929]
                0.00    0.00       3/3           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::operator=(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&) [1065]
                0.00    0.00       3/76127       rf::Bitstream::sync() [651]
-----------------------------------------------
                0.00    0.00       3/3           rf::LuaGlueBitstream::LuaGlueBitstream() [1041]
[1044]   0.0    0.00    0.00       3         rf::Bitstream::Bitstream() [1044]
                0.00    0.00       3/3           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::unique_ptr() [1064]
-----------------------------------------------
                0.00    0.00       3/3           rf::LuaGlueBitstream::~LuaGlueBitstream() [1042]
[1045]   0.0    0.00    0.00       3         rf::Bitstream::~Bitstream() [1045]
                0.00    0.00       3/6           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::~unique_ptr() [916]
-----------------------------------------------
                0.00    0.00       3/3           luaD_precall [1]
[1046]   0.0    0.00    0.00       3         rf::LuaBinder::invoker<bool (*)(bool), rf::LuaBinder::intetgral_sequence<unsigned long, 1ul>, void>::apply(lua_State*) [1046]
                0.00    0.00       3/4           rf::FileManager::stdout_to_file(bool) [964]
                0.00    0.00       3/7419        bool rf::LuaBinder::get_stack<bool>(lua_State*, int, std::enable_if<rf::LuaBinder::is_boolean<bool>::value, void>::type*) [679]
                0.00    0.00       3/3849        rf::LuaBinder::push_stack(lua_State*, bool) [684]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::__detail::_NFA<std::regex_traits<char> > >::allocator(std::allocator<std::__detail::_NFA<std::regex_traits<char> > > const&) [1057]
[1047]   0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::__detail::_NFA<std::regex_traits<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__detail::_NFA<std::regex_traits<char> > > const&) [1047]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >::~allocator() [1058]
[1048]   0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >::~new_allocator() [1048]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [1073]
[1049]   0.0    0.00    0.00       3         __gnu_cxx::__aligned_buffer<std::__detail::_NFA<std::regex_traits<char> > >::_M_ptr() [1049]
                0.00    0.00       3/3           __gnu_cxx::__aligned_buffer<std::__detail::_NFA<std::regex_traits<char> > >::_M_addr() [1050]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__aligned_buffer<std::__detail::_NFA<std::regex_traits<char> > >::_M_ptr() [1049]
[1050]   0.0    0.00    0.00       3         __gnu_cxx::__aligned_buffer<std::__detail::_NFA<std::regex_traits<char> > >::_M_addr() [1050]
-----------------------------------------------
                0.00    0.00       3/3           init_lua(int, char**) [7]
[1051]   0.0    0.00    0.00       3         rf::LuaBinder::class_chain<rf::LuaGlueBitstream> const& rf::LuaBinder::class_chain<rf::LuaGlueBitstream>::def<rf::LuaGlueBitstream, int>(std::string const&, int (rf::LuaGlueBitstream::*)(), std::enable_if<std::is_member_function_pointer<int (rf::LuaGlueBitstream::*)()>::value, void>::type*) const [1051]
                0.00    0.00       3/35843       std::array<int (rf::LuaGlueBitstream::*)(), 1ul>::operator[](unsigned long) [665]
-----------------------------------------------
