Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/8           std::__add_ref<std::tuple_element<0ul, std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > > >::type>::type std::get<0ul, std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >(std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [839]
                0.00    0.00       2/2           void std::swap<std::basic_streambuf<char, std::char_traits<char> >*>(std::basic_streambuf<char, std::char_traits<char> >*&, std::basic_streambuf<char, std::char_traits<char> >*&) [1158]
-----------------------------------------------
                0.00    0.00       2/2           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::operator=(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&) [1073]
[1071]   0.0    0.00    0.00       2         std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::release() [1071]
                0.00    0.00       2/447365      std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::get() const [642]
                0.00    0.00       2/8           std::__add_ref<std::tuple_element<0ul, std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > > >::type>::type std::get<0ul, std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >(std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [839]
-----------------------------------------------
                0.00    0.00       2/2           rf::Bitstream::Bitstream() [1011]
[1072]   0.0    0.00    0.00       2         std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::unique_ptr() [1072]
                0.00    0.00       2/2           std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::tuple() [1118]
-----------------------------------------------
                0.00    0.00       2/2           rf::Bitstream::assign(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&, int) [1010]
[1073]   0.0    0.00    0.00       2         std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::operator=(std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&&) [1073]
                0.00    0.00       4/6           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::get_deleter() [856]
                0.00    0.00       2/2           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::release() [1071]
                0.00    0.00       2/2           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::reset(std::basic_streambuf<char, std::char_traits<char> >*) [1070]
                0.00    0.00       2/2           std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >&& std::forward<std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >(std::remove_reference<std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::type&) [1160]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::~_Deque_base() [1082]
[1074]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_Deque_impl::~_Deque_impl() [1074]
                0.00    0.00       2/2           std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > >::~allocator() [1057]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_initialize_map(unsigned long) [1080]
[1075]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_allocate_map(unsigned long) [1075]
                0.00    0.00       2/4           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_get_map_allocator() const [906]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::regex_traits<char> >*>::allocate(unsigned long, void const*) [1019]
                0.00    0.00       2/4           std::allocator<std::__detail::_StateSeq<std::regex_traits<char> >*>::~allocator() [913]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_initialize_map(unsigned long) [1080]
[1076]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_create_nodes(std::__detail::_StateSeq<std::regex_traits<char> >**, std::__detail::_StateSeq<std::regex_traits<char> >**) [1076]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_allocate_node() [1077]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_create_nodes(std::__detail::_StateSeq<std::regex_traits<char> >**, std::__detail::_StateSeq<std::regex_traits<char> >**) [1076]
[1077]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_allocate_node() [1077]
                0.00    0.00       2/12          std::__deque_buf_size(unsigned long) [790]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::regex_traits<char> > >::allocate(unsigned long, void const*) [1016]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::~_Deque_base() [1082]
[1078]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_destroy_nodes(std::__detail::_StateSeq<std::regex_traits<char> >**, std::__detail::_StateSeq<std::regex_traits<char> >**) [1078]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_deallocate_node(std::__detail::_StateSeq<std::regex_traits<char> >*) [1081]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::~_Deque_base() [1082]
[1079]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_deallocate_map(std::__detail::_StateSeq<std::regex_traits<char> >**, unsigned long) [1079]
                0.00    0.00       2/4           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_get_map_allocator() const [906]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::regex_traits<char> >*>::deallocate(std::__detail::_StateSeq<std::regex_traits<char> >**, unsigned long) [1018]
                0.00    0.00       2/4           std::allocator<std::__detail::_StateSeq<std::regex_traits<char> >*>::~allocator() [913]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_Deque_base() [1373]
                0.00    0.00       1/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_Deque_base(std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >&&) [1374]
[1080]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_initialize_map(unsigned long) [1080]
                0.00    0.00       4/12          std::__deque_buf_size(unsigned long) [790]
                0.00    0.00       4/4           std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*>::_M_set_node(std::__detail::_StateSeq<std::regex_traits<char> >**) [923]
                0.00    0.00       2/10          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [815]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_allocate_map(unsigned long) [1075]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_create_nodes(std::__detail::_StateSeq<std::regex_traits<char> >**, std::__detail::_StateSeq<std::regex_traits<char> >**) [1076]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_destroy_nodes(std::__detail::_StateSeq<std::regex_traits<char> >**, std::__detail::_StateSeq<std::regex_traits<char> >**) [1078]
[1081]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_deallocate_node(std::__detail::_StateSeq<std::regex_traits<char> >*) [1081]
                0.00    0.00       2/12          std::__deque_buf_size(unsigned long) [790]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::regex_traits<char> > >::deallocate(std::__detail::_StateSeq<std::regex_traits<char> >*, unsigned long) [1015]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::~deque() [1117]
[1082]   0.0    0.00    0.00       2         std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::~_Deque_base() [1082]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_destroy_nodes(std::__detail::_StateSeq<std::regex_traits<char> >**, std::__detail::_StateSeq<std::regex_traits<char> >**) [1078]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_M_deallocate_map(std::__detail::_StateSeq<std::regex_traits<char> >**, unsigned long) [1079]
                0.00    0.00       2/2           std::_Deque_base<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::_Deque_impl::~_Deque_impl() [1074]
-----------------------------------------------
                0.00    0.00       2/2           std::__add_ref<rf::RingBuf*>::type std::__get_helper<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> >(std::_Tuple_impl<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> >&) [1140]
[1083]   0.0    0.00    0.00       2         std::_Tuple_impl<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> >::_M_head(std::_Tuple_impl<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> >&) [1083]
                0.00    0.00       2/2           std::_Head_base<0ul, rf::RingBuf*, false>::_M_head(std::_Head_base<0ul, rf::RingBuf*, false>&) [1063]
-----------------------------------------------
                0.00    0.00       2/2           std::__add_c_ref<rf::RingBuf*>::type std::__get_helper<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> >(std::_Tuple_impl<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> > const&) [1139]
[1084]   0.0    0.00    0.00       2         std::_Tuple_impl<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> >::_M_head(std::_Tuple_impl<0ul, rf::RingBuf*, std::default_delete<rf::RingBuf> > const&) [1084]
                0.00    0.00       2/2           std::_Head_base<0ul, rf::RingBuf*, false>::_M_head(std::_Head_base<0ul, rf::RingBuf*, false> const&) [1062]
-----------------------------------------------
                0.00    0.00       2/2           std::__add_ref<std::basic_filebuf<char, std::char_traits<char> >*>::type std::__get_helper<0ul, std::basic_filebuf<char, std::char_traits<char> >*, std::default_delete<std::basic_filebuf<char, std::char_traits<char> > > >(std::_Tuple_impl<0ul, std::basic_filebuf<char, std::char_traits<char> >*, std::default_delete<std::basic_filebuf<char, std::char_traits<char> > > >&) [1141]
[1085]   0.0    0.00    0.00       2         std::_Tuple_impl<0ul, std::basic_filebuf<char, std::char_traits<char> >*, std::default_delete<std::basic_filebuf<char, std::char_traits<char> > > >::_M_head(std::_Tuple_impl<0ul, std::basic_filebuf<char, std::char_traits<char> >*, std::default_delete<std::basic_filebuf<char, std::char_traits<char> > > >&) [1085]
                0.00    0.00       2/2           std::_Head_base<0ul, std::basic_filebuf<char, std::char_traits<char> >*, false>::_M_head(std::_Head_base<0ul, std::basic_filebuf<char, std::char_traits<char> >*, false>&) [1064]
-----------------------------------------------
                0.00    0.00       2/2           std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::tuple() [1118]
[1086]   0.0    0.00    0.00       2         std::_Tuple_impl<0ul, std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::_Tuple_impl() [1086]
                0.00    0.00       2/2           std::_Tuple_impl<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::_Tuple_impl() [1087]
                0.00    0.00       2/2           std::_Head_base<0ul, std::basic_streambuf<char, std::char_traits<char> >*, false>::_Head_base() [1065]
-----------------------------------------------
                0.00    0.00       2/2           std::_Tuple_impl<0ul, std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::_Tuple_impl() [1086]
[1087]   0.0    0.00    0.00       2         std::_Tuple_impl<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::_Tuple_impl() [1087]
                0.00    0.00       2/2           std::_Head_base<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >, true>::_Head_base() [1066]
                0.00    0.00       2/16          std::_Tuple_impl<2ul>::_Tuple_impl() [768]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long* std::__copy_move_a<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [1144]
[1088]   0.0    0.00    0.00       2         unsigned long* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [1088]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::~_Vector_base() [1090]
[1089]   0.0    0.00    0.00       2         std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_Vector_impl::~_Vector_impl() [1089]
                0.00    0.00       2/2           std::allocator<std::__detail::_State<std::regex_traits<char> > >::~allocator() [1056]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::~vector() [1119]
[1090]   0.0    0.00    0.00       2         std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::~_Vector_base() [1090]
                0.00    0.00       2/2           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_Vector_impl::~_Vector_impl() [1089]
                0.00    0.00       2/7           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_deallocate(std::__detail::_State<std::regex_traits<char> >*, unsigned long) [845]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_default_append(unsigned long) [1533]
                0.00    0.00       1/2           std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >* std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, __gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >) [1534]
[1091]   0.0    0.00    0.00       2         std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_allocate(unsigned long) [1091]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::allocate(std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >&, unsigned long) [1105]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::~_Vector_base() [1093]
[1092]   0.0    0.00    0.00       2         std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_Vector_impl::~_Vector_impl() [1092]
                0.00    0.00       2/3           std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >::~allocator() [967]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::~vector() [1120]
[1093]   0.0    0.00    0.00       2         std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::~_Vector_base() [1093]
                0.00    0.00       2/4           std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_deallocate(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, unsigned long) [920]
                0.00    0.00       2/2           std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_Vector_impl::~_Vector_impl() [1092]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_emplace_back_aux<unsigned long const&>(unsigned long const&) [1122]
[1094]   0.0    0.00    0.00       2         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [1094]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [1111]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [1096]
[1095]   0.0    0.00    0.00       2         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [1095]
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [1061]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [1127]
[1096]   0.0    0.00    0.00       2         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [1096]
                0.00    0.00       2/4           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [921]
                0.00    0.00       2/2           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [1095]
-----------------------------------------------
                0.00    0.00       2/2           std::move_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*> std::__make_move_if_noexcept_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, std::move_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*> >(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*) [1148]
[1097]   0.0    0.00    0.00       2         std::move_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*>::move_iterator(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*) [1097]
-----------------------------------------------
                0.00    0.00       2/2           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [877]
[1098]   0.0    0.00    0.00       2         std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, false>) [1098]
                0.00    0.00       2/19          std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>* const& std::_Any_data::_M_access<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>*>() const [759]
                0.00    0.00       2/6           std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>*& std::_Any_data::_M_access<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>*>() [862]
-----------------------------------------------
                0.00    0.00       2/2           std::_Function_base::_Base_manager<std::__detail::_CharMatcher<std::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [975]
[1099]   0.0    0.00    0.00       2         std::_Function_base::_Base_manager<std::__detail::_CharMatcher<std::regex_traits<char>, false, false> >::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [1099]
                0.00    0.00       2/4           std::__detail::_CharMatcher<std::regex_traits<char>, false, false>*& std::_Any_data::_M_access<std::__detail::_CharMatcher<std::regex_traits<char>, false, false>*>() [935]
-----------------------------------------------
                0.00    0.00       2/2           std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [1114]
[1100]   0.0    0.00    0.00       2         std::_Sp_ebo_helper<0, std::allocator<std::__detail::_NFA<std::regex_traits<char> > >, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<std::__detail::_NFA<std::regex_traits<char> > >, true>&) [1100]
-----------------------------------------------
                0.00    0.00       2/2           std::_Head_base<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >, true>::_Head_base() [1066]
[1101]   0.0    0.00    0.00       2         std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >::default_delete() [1101]
-----------------------------------------------
                0.00    0.00       1/2           std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::string>, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >, std::regex_traits<char>, true>::_Executor(__gnu_cxx::__normal_iterator<char const*, std::string>, __gnu_cxx::__normal_iterator<char const*, std::string>, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >&, std::basic_regex<char, std::regex_traits<char> > const&, std::regex_constants::match_flag_type) [1567]
                0.00    0.00       1/2           std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::string>, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >, std::regex_traits<char>, true>::_M_search() [1566]
[1102]   0.0    0.00    0.00       2         std::regex_constants::operator&(std::regex_constants::match_flag_type, std::regex_constants::match_flag_type) [1102]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_deallocate(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, unsigned long) [920]
[1103]   0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::deallocate(std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >&, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, unsigned long) [1103]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >::deallocate(std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*, unsigned long) [1022]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::max_size(std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > const&) [1106]
[1104]   0.0    0.00    0.00       2         unsigned long std::allocator_traits<std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_S_max_size<std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > const, void>(std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > const&, int) [1104]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >::max_size() const [903]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::_M_allocate(unsigned long) [1091]
[1105]   0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > >::allocate(std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >&, unsigned long) [1105]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > >::allocate(unsigned long, void const*) [1023]
-----------------------------------------------
